id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
508388,Rodentia,0.0,0,In Production,2023-10-30,0,0,False,/z4mnzhJsgOPGErnF3gXCKOkGVll.jpg,0,,,en,Rodentia,"A group of young men stroll through their bummer summer.  Meanwhile, a military experiment gets poured into their local river.",2.506,/kH0opBmRLCdqMfyIjzYd4AxsVpv.jpg,It's the little things in life.,"Horror, Comedy","Make Out With Us, Midnight Sun",United States of America,English
1210441,Frankie,0.0,0,Released,2023-10-30,0,7,False,/40fIwbmPzob6dtMLSilIwSjz1Mj.jpg,0,,,en,Frankie,"Twenty years ago a strange boy named Frankie was constantly tormented by the mean girls of his class. And they say, that on the night of the Prom, Frankie tragically died from a final prank gone wrong. And now every year since, his tortured spirit chooses the meanest girl from school and signs her yearbook. And, as the story goes, if the girl he chooses doesn’t call to confess her soul to him, then he will come after her and...",0.0,/8oguXOaJtUN56Lr38icz4LkWeXv.jpg,He's waiting for your call.,Horror,,United States of America,English
1035982,Hell House LLC Origins: The Carmichael Manor,0.0,0,Post Production,2023-10-30,0,0,False,/kcGOoNBY60FXFRj4CrFHpYh1VwW.jpg,0,,tt22796890,en,Hell House LLC Origins: The Carmichael Manor,"A group of cold case investigators stay at the Carmichael Manor, site of the grisly and unsolved murders of the Carmichael family back in the eighties. After four nights, the group was never heard from again. What is discovered on their footage is even more disturbing than anything found on the Hell House tapes.",10.112,/irxr1vZdpQl7Vnn8vdysnD69uba.jpg,Every story has an origin.,"Horror, Mystery","Cognetti Films, Marlyous' Boys",United States of America,English
1198291,Lipstick,0.0,0,Released,2023-10-29,0,9,False,,0,,,en,Lipstick,"When a disciplined serial killer slips up in front of her best-friend, a series of decisions lead her down a dark and violent path.",1.96,/5TNXVV5s3ku5ItpjwdVOTUbvMBQ.jpg,,"Horror, Drama",M³ Productions,United States of America,English
1183473,Boggy,0.0,0,Post Production,2023-10-29,0,21,False,/x6ge0vCqfeXpXQqlP3vAUFtJUCb.jpg,0,,,en,Boggy,"An abandoned car. Dangerous spiders. Unrequited love. And hundreds of blackberries. In the heart of her childhood bog, Anita invites her best friend Jill for a “camping sleepover.” But things are not what they seem as Anita neglects to mention traumatic events from her past, and some secrets are unwilling to stay beneath the surface. Told through a video-collage compromised of a live-recording from a 2021 reading—with layers upon layers of B-roll, animations, and puppetry — Jonah Barnett’s “Boggy” is the cumulative work between the author themself and twelve different artists.",1.185,/2MZvoIbJhKFfPjDI24iIkegdqlF.jpg,from the book Moss Covered Claws,Horror,Malicious Wallydrags,United States of America,English
1206731,Occupied,0.0,0,Released,2023-10-28,0,5,False,,0,,,en,Occupied,"A park ranger is closing facilities for the night, only to realize that one of the bathrooms is still in use.",0.0,,,"Horror, Animation, Comedy",,United States of America,"English, No Language"
1207191,Old Time Radio: Your Move,0.0,0,Released,2023-10-28,0,13,False,,0,,tt26761114,en,Old Time Radio: Your Move,"Riktus Grim and his half-brother, Edward Mise, have once again managed to climb their way out of their graves and make their way up to the ancestral home for a simple game of chess. What could go wrong...?",0.0,,,"Comedy, Horror",,United States of America,English
1206734,The Vase,0.0,0,Released,2023-10-28,0,2,False,,0,,,en,The Vase,"When roommate Ryder brings home a strange looking vase from an antique store, Dallas comes face to face with what has been sleeping within.",0.0,,,"Horror, Animation",,United States of America,English
1197664,Spare Time,0.0,0,Released,2023-10-27,0,5,False,,0,,,en,Spare Time,A junior in high school starts to feel the pressure of going into adulthood. this fear manifests into a faceless monster.,3.842,/8BXFhqKYmJDkpS56MX1sHWtNA11.jpg,time is running out,"Horror, Science Fiction",Titochu Production,United States of America,
1199990,The Undead,10.0,1,Released,2023-10-27,0,66,False,,420000,https://theundeadfilm.squarespace.com/,tt20770648,en,The Undead,"At the end of times a dysfunctional family takes a retreat into the woods to rekindle their bonds, only to discover a dark truth that lies within.",1.4,/jsKHGufgfXgVXuiQ23MK6CtFPvN.jpg,The end is just the beginning,"Horror, Thriller","Bud Rebel Productions, TEGMENTAL",United States of America,
1200221,The Innkeeper,0.0,0,Released,2023-10-27,0,22,False,,1000,http://innkeeperfilm.wordpress.com,,en,The Innkeeper,"A man working the night shift at a local inn tries to make light of his sullen situation, but when supernatural forces reveal themselves, it’s up to the Innkeeper to protect his fortress from the forces of evil.",0.0,,Damn Kids.,"Horror, Comedy",,United States of America,
1006947,Suitable Flesh,0.0,0,Released,2023-10-27,0,100,False,/nr4zfMGKECTrMWxcfVG2yD3kPfu.jpg,0,,tt21397580,en,Suitable Flesh,"After murdering her young patient, a once-esteemed psychiatrist helplessly watches her life spiral into a nightmarish maelstrom of supernatural hysteria and gruesome deaths, all linked to a seemingly unstoppable ancient curse.",8.75,/haCPe4ivt1DgSemm1DsaOyUVJXo.jpg,Who do you think you are!,Horror,"Eyevox, AMP",United States of America,English
1198245,The Key Within,10.0,1,Released,2023-10-27,1000,6,False,/9jFc21YnjSAXaysH1bu12IJC9ZA.jpg,100,https://vimeo.com/878168877,,en,The Key Within,"In a recurring dream, a woman escapes from a mysterious pursuer. As she confronts her fears, she unlocks a hidden truth that blurs the lines between reality and dream.",1.96,/rkhXKN58OIaL5SfECJ5vSBTYquS.jpg,Dreams. Masks. Keys.,"Fantasy, Horror, Thriller",Figure Eight Films,United States of America,English
1217077,Playing With Matches,0.0,0,Released,2023-10-27,0,14,False,,310,https://filmfreeway.com/PlayingwithMatches196,,en,Playing With Matches,"Richard is haunted by the demons of his past when a figure begins to stalk him. While facing the guilt of a house fire that claimed the lives of his family, he must try to cope with the guilt of the fire while watching for the stalker who is always watching him.",0.667,/5DH1W3evffjY05er0rK4Jd6oV1W.jpg,"Memories can hurt, guilt can burn","Horror, Thriller",Brother Overbee Productions,United States of America,English
1151317,"Spider Baby, or the Maddest Story Ever Told",0.0,0,Post Production,2023-10-27,0,80,False,,0,,,en,"Spider Baby, or the Maddest Story Ever Told",A pair of greedy relatives try to repossess the Merrye Estate. But the inbred Children will protect their home and bloodline at all costs.,4.212,/1ful6qmSz1dmNLvQdNHmqzxwlKY.jpg,,Horror,SoCal Cinema Studios,United States of America,English
1015912,Slumber Party Slaughter Party 2,0.0,0,In Production,2023-10-27,0,0,False,,0,,tt9169200,en,Slumber Party Slaughter Party 2,"Four years after a series of brutal murders took place, a psychotic killer returns to wreak havoc.",3.868,/3sBQa8c2dTaOCXvnmFOI6RialU4.jpg,,Horror,,United States of America,English
1210866,Don't Blink,0.0,0,Released,2023-10-26,0,16,False,,0,https://filmfreeway.com/DontBlink340,tt29372076,en,Don't Blink,A one-night stand becomes a nightmarish onslaught when a man's hookup morphs into a terrifying predator that strikes whenever he blinks.,0.0,,,Horror,,United States of America,English
1200512,English,0.0,0,Planned,2023-10-26,0,70,True,/aDkfWazTf7skZldmYdLnrXRb3ki.jpg,0,https://www.youtube.com/watch?v=Z8Z8Nbk5awg,tt19496190,en,The Diamond Texter,"A powerful crime boss texts all the crews, gangs, and other city underlings in town to retrieve his missing fortune in diamonds. One challenge that gets left out of the text - the gems are in a haunted hospital guarded by the dead.",0.0,/if96v4rW79zzkPd7fHgqYbOR2Ho.jpg,The Diamond Texter,"Action, Adventure, Horror, Comedy, Crime, Drama","IRM films, duuby bee imagination",United States of America,English
1201734,Algea God Of Pain,0.0,0,Released,2023-10-26,0,138,False,/kXPCUNo7ALN0S03AbmTY9Ln6Fbc.jpg,0,https://www.imdb.com/title/tt14909408/?ref_=nv_sr_srsg_0_tt_3_nm_5_q_algea,tt14909408,en,Alge God Of Pain,"There comes a time when you will have to face your inner demons, and Algea is no exception. We will take you through the minds of different characters battling their demons within. A gateway to the underworld will unlock more than secrets.",0.0,/mgBEiErOdjA2AdEiwT4h5pFXGSC.jpg,English,Horror,Inglewood Films,United States of America,English
1197699,E70,3.7,7,Released,2023-10-26,0,4,False,/mpwEaZ4XvQrtu6e3eN6jPZd5mYj.jpg,100,,,en,E70,"After a series of strange sounds in the middle of the night, a young man is determined to find out the source of the noises by setting up security cameras around his house.",3.842,/caOGlJF673hNHOPgltp8vz5ts9j.jpg,Someone's Always Watching.,"Horror, Thriller",Pax Films and Entertainment,United States of America,
1196303,The Spaghetti Man,0.0,0,Released,2023-10-25,0,0,False,,3000,,tt27661445,en,The Spaghetti Man,He's serving up some screams!,3.434,/hmsCmhJwcJpPpRiC3hlePDVTuVy.jpg,He's serving up some screams,"Horror, Comedy",,United States of America,English
1198802,Eccentrip,0.0,0,Released,2023-10-25,0,0,False,,0,,tt29704556,en,Eccentrip,A couple chasing the ultimate high find themselves in a horrific nightmare when the designer drug at an underground rave takes them on a sinister trip.,1.4,/A37XwQFUP4PMCldaO3sBGcjsFJE.jpg,This drug is killer.,Horror,Full Auto Films,United States of America,English
507089,Five Nights at Freddy's,0.0,0,Post Production,2023-10-25,0,110,False,/whB2PJfxrDWwwksprliJTjYbcZJ.jpg,0,https://www.fivenightsatfreddys.movie,tt4589218,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",117.405,/A4j8S6moJS2zNtRR8oWF08gRnL5.jpg,Can you survive five nights?,"Horror, Thriller","Blumhouse Productions, Striker Entertainment",United States of America,English
1196089,Sigil,0.0,0,Released,2023-10-25,0,111,False,/jSuOtf9M9drNdxu0KHnmf5dacvl.jpg,0,,tt28595397,en,Sigil,Two girls unknowingly conjure a witch while celebrating their anniversary in the countryside.,3.711,/mjD2erXXQsHd6luQ8OxBdK5Kpiz.jpg,Love will leave a mark.,Horror,,United States of America,English
1195342,The Patrolman,0.0,0,Released,2023-10-24,0,49,False,,0,https://www.raymartinfilms.com,tt29600567,en,The Patrolman,"Just days from retirement, a veteran detective and his partner must race against the clock to stop a serial killer before it's too late. As the bodies pile up, they start to wonder if the killer is one of their own, and if they may be next.",1.96,/4cmg38eZm58zbbJc1sxmi85EpAf.jpg,,"Horror, Thriller, Comedy",Ray Martin Films,United States of America,English
1195708,Remains,0.0,0,Released,2023-10-23,0,11,False,/MsXmj8YMj03iM26s2IMPdz8AOR.jpg,3000,,tt27954433,en,Remains,"After bringing home the ashes of her infant son, a mother begins to believe that there's something alive inside of his urn.",1.96,,,Horror,,United States of America,
1072487,Harvested 3,0.0,0,In Production,2023-10-23,0,0,False,/rtUF9jhoPKme8uYX0rBLOF6sLDx.jpg,0,https://harvestedhorrorfilm.com/,tt22756020,en,Harvested 3,"Harvested 3 is the trilogy to the Harvested Holiday Horror Franchise, Produced by Culture Forward Media Group LLC and Distributed by Culture Forward TV. The Writer and Director Ali West Ashe aka Alex West the 23X international award winning filmmaker (4X platinum); will also be starring as Detective Axel Edwards in the trilogy.  Set for a 10.23.23 streaming release, Harvested 3 is expected to be a police procedural horror that uncovers the Thanksgiving Day murders. Gregor Haley will be returning as Harold Rice, the illustrious Veniesa Dillion will be re-join as the creature concept SFX artist while Cazo Cas, Judell Rome and ClintD will be lacing the soundtrack. As Culture Forward TV’s very first original film, The Harvested Franchise lives on the platform where it will always be free and available to the public. Just tap in on Roku and Channel search Culture Forward TV to stream free movies and TV.",3.692,/tpldu4dlPAAWkEyHOdE72AwFdpm.jpg,Stay off of his land...,"Horror, Thriller","Culture Forward TV, Culture Forward Media Group",United States of America,English
1193066,Where Herb Went,0.0,0,Released,2023-10-22,0,17,False,/80FafEMFTNUYGbVJAQgV0WfAfiu.jpg,2500,,,en,Where Herb Went,"Grappling with trauma, a man disappears to a place where he is confronted by three mysterious women.",7.795,/j9KlZ8CplyGQTabPVeMGNSDVYj4.jpg,,"Drama, Horror",Narrow Way Productions,United States of America,English
1195161,The Seance,0.0,0,Released,2023-10-22,0,3,False,,0,,,en,The Seance,A lonely man meets with an old psychic to try and get some advice on love.,1.96,/aAplfrv5mbMaf1C0WEdKFenE1tD.jpg,What I've really been wondering is...,"Horror, Mystery, Comedy",Jacket Son Studios,United States of America,English
1207556,Pumpkinstein,0.0,0,Released,2023-10-21,0,21,False,,7500,https://www.imdb.com/title/tt29137961/?ref_=pro_tt_visitcons,tt29137961,en,Pumpkinstein,"After trashing a pumpkin patch with a group of old friends, skeptic college student Ruben meets a bloodthirsty pumpkin demon forced to roam the Earth as a punishment for its sins against its master- a witch who wants to make a change.",0.0,/xRCtC3qfBpwX7mdtREe5TlHMg7p.jpg,An endless life... an endless HELL!,Horror,Grand Atomica Pictures,United States of America,English
1137538,Amityville Ripper,0.0,0,In Production,2023-10-21,0,0,False,,0,,tt27166743,en,Amityville Ripper,"Two legends meet, and a small town will pay the price.",9.737,/lkUxDIMqRMTY1hm2WpWCe3xP2Qe.jpg,,Horror,SRS Cinema,United States of America,English
1185856,The Power of the Strike,0.0,0,Post Production,2023-10-21,0,16,False,/k4q28PJygorsXbksk34PuHbfFlg.jpg,7000,,tt29306599,en,The Power of the Strike,One totally f***ed up night in a bowling alley.,2.627,/dzGcUEvxjQGQlaY39LLe9Q0lvNn.jpg,Have You Ever Been to a Bowling Alley?,"Drama, Comedy, Horror, Thriller",,"Argentina, Germany, Russia, United States of America",English
420637,Malibu Horror Story,0.0,0,In Production,2023-10-20,0,88,False,/3eM5Qfvi56y9mVRLUm7x6B90TdE.jpg,1000000,https://www.malibuhorrorstory.com/,tt2488666,en,Malibu Horror Story,Terror strikes when a team of paranormal investigators search a sacred cave for clues in the unsolved disappearance of four local teens.,10.251,/dZObuzdd9jX4wEeTEhaU2rpUDLq.jpg,Some mysteries should never be solved.,"Horror, Thriller",Sunny Oak Films,United States of America,English
1199231,Werewolf By Night In Color,8.0,1,Released,2023-10-20,0,0,False,,0,,,en,Werewolf By Night In Color,,0.0,/6xjL2AxQ9KaLGxyDfSGr9bSWRkF.jpg,,"Action, Horror, Fantasy","Marvel Studios, Kevin Feige Productions",United States of America,English
