titleType,primaryTitle,startYear,genres
tvSeries,The CREEPS!,2020,Horror
tvEpisode,Women in Horror: Staci Layne Wilson,2020,Horror
movie,Efsunlu Ayin,2020,Horror
movie,The Incantations: Origin,2020,Horror
tvEpisode,Trust,2020,Horror
tvEpisode,PROTOCAL OUTLINE,2020,Horror
tvEpisode,The Masked Men,2020,Horror
movie,The Crowe's Landing,2020,Horror
movie,Sleep,2020,Horror
movie,Clock Tower the Movie,2020,Horror
tvSeries,The Curse,2020,Horror
tvEpisode,"DAY 29- ""ABBOTT AND COSTELLO MEET FRANKENSTEIN""",2020,Horror
tvEpisode,DAY 20 - The Wolfman,2020,Horror
tvEpisode,DAY 19 - The Uninvited,2020,Horror
tvEpisode,DAY 11 - House of Wax,2020,Horror
movie,Hashtag,2020,Horror
tvEpisode,Revelation,2020,Horror
movie,Rahasya,2020,Horror
movie,Paranoia Tapes 9: DVD-,2020,Horror
movie,Lensface,2020,Horror
movie,Conspiracy World,2020,Horror
movie,The Cattle Farmer,2020,Horror
movie,Cookie,2020,Horror
video,Boneyard,2020,Horror
videoGame,Money Loves Silence,2020,Horror
tvSeries,Black Goat,2020,Horror
tvEpisode,The Darkest Places,2020,Horror
tvEpisode,The 6000 Steps,2020,Horror
movie,Texas Death Trippin Ax-Tended Cut,2020,Horror
movie,Slap Happy,2020,Horror
movie,Bad Money,2020,Horror
tvEpisode,Voice of the Dead,2020,Horror
movie,The Goocher,2020,Horror
movie,The Truth Will Out,2020,Horror
tvMovie,Harclaw,2020,Horror
tvSeries,Ravenwood Chronicles,2020,Horror
movie,Homecoming Massacre,2020,Horror
tvEpisode,Cammie's Picture,2020,Horror
movie,Godforsaken,2020,Horror
videoGame,Waxworks - Curse of the Ancestors,2020,Horror
tvEpisode,The Blind Date,2020,Horror
tvEpisode,DAY 6 - Frankenstein,2020,Horror
tvEpisode,DAY 18,2020,Horror
tvEpisode,The EasTerror Bunny,2020,Horror
tvEpisode,Tattoo Demon,2020,Horror
movie,Leroy,2020,Horror
movie,The Dark Web Tapes,2020,Horror
movie,Goodbye Mary,2020,Horror
tvSeries,Names of the Devil,2020,Horror
tvEpisode,Deb Debbie Deborah,2020,Horror
movie,Die Papsttochter - Wir kommen im Namen des Herrn,2020,Horror
tvEpisode,House on Haunted Hill,2020,Horror
tvEpisode,Bucket of Blood,2020,Horror
tvEpisode,Shifting Sands,2020,Horror
tvEpisode,The Killer Shrews,2020,Horror
tvEpisode,Thanksgiving Dinner,2020,Horror
movie,Onus,2020,Horror
tvEpisode,Meteor Demon,2020,Horror
movie,Welcome to the Circle,2020,Horror
tvEpisode,Horror Talk with Kristin West: Allie Rivera,2020,Horror
movie,Piranha Blood Lake,2020,Horror
movie,Paranormal 2020,2020,Horror
tvEpisode,The Photograph,2020,Horror
tvEpisode,The Ghosts of Hanley House: 50th Anniversary Edition,2020,Horror
tvEpisode,Skeletons to Come Out the Closet,2020,Horror
tvMiniSeries,Skeletons To Come Out The Closet,2020,Horror
tvSeries,Dreaded Files,2020,Horror
tvSpecial,Twitch Interactive New Year's Special,2020,Horror
tvSeries,Tales of the Wildermist,2020,Horror
movie,Semur 2: Cinlerin Büyüsü,2020,Horror
tvEpisode,Pressure Lines,2020,Horror
movie,The Forest Will Eat You,2020,Horror
movie,Araf 4: Meryem,2020,Horror
tvEpisode,Hollywood Forever,2020,Horror
movie,Blood Cove 2: Return of the Skull,2020,Horror
movie,Arwah Tumbal Nyai the Trilogy: Part Tumbal,2020,Horror
tvEpisode,Game of Death,2020,Horror
tvEpisode,Grim Tale of 1998,2020,Horror
tvEpisode,Blood Brothers,2020,Horror
video,The house on Bettencort Lane,2020,Horror
tvEpisode,The Big Finale,2020,Horror
movie,Doll House,2020,Horror
tvEpisode,The Ballad of Walker Kelly,2020,Horror
tvEpisode,Wolf beast bek lu ch,2020,Horror
movie,The Last Kiss,2020,Horror
movie,The Leprechaun's Game,2020,Horror
tvEpisode,The Filmmaker,2020,Horror
movie,Detroit Driller Killer,2020,Horror
movie,Creepypasta: Deathnet,2020,Horror
movie,Hashtag on the Hunt,2020,Horror
tvEpisode,Le Cristal Noir (3),2020,Horror
tvEpisode,O Mistério do Véu da Noiva,2020,Horror
tvSeries,Terrores Nocturnos,2020,Horror
tvEpisode,Dead Ecstasies,2020,Horror
tvSeries,360Fear,2020,Horror
tvEpisode,The Exchange,2020,Horror
movie,Shedim,2020,Horror
video,Not Found: Staff's Best Selection Part 9,2020,Horror
video,Not Found: Forbidden videos deleted from the internet: My beloved uncles 2,2020,Horror
video,Not Found: Forbidden videos deleted from the internet: My beloved uncles,2020,Horror
video,Not Found 42,2020,Horror
video,Not Found 43,2020,Horror
video,Not Found 41,2020,Horror
tvSeries,Women's Beauty: Written,2020,Horror
tvSeries,Slasherz,2020,Horror
tvSeries,Black Night,2020,Horror
movie,Halloween: The Devil's Autumn,2020,Horror
movie,Death by 1000 Cuts,2020,Horror
videoGame,I'm on Observation Duty 2: Timothy's Revenge,2020,Horror
videoGame,I'm on Observation Duty 3,2020,Horror
movie,Coven,2020,Horror
movie,Make It a Scary One,2020,Horror
tvEpisode,Wolfblood,2020,Horror
tvEpisode,"And All the Sinners, Saints",2020,Horror
movie,Remnants,2020,Horror
movie,The Damned - Three Days Dead,2020,Horror
tvSeries,Baron Creepy's Theatre Macabre,2020,Horror
tvEpisode,Sound of Death,2020,Horror
tvEpisode,The Widower: Experiment 33,2020,Horror
tvEpisode,El ultimo cine vivo,2020,Horror
movie,Easter Holocaust,2020,Horror
tvEpisode,Compelled to Injure,2020,Horror
movie,Getaway,2020,Horror
movie,Easter Bunny Bloodbath 2: No More Tears,2020,Horror
movie,Rebirth,2020,Horror
movie,The Slaughterhouse Killer,2020,Horror
tvEpisode,Horror Talk with Kristin West: Jason Brooks,2020,Horror
movie,Scumbag,2020,Horror
video,The Angela Chapters,2020,Horror
tvEpisode,Bienvenue au John Doe - EP1 CH1,2020,Horror
tvEpisode,L'Ombre - EP2 CH1,2020,Horror
tvSeries,Fantasmagoria,2020,Horror
movie,Horrorathon: Volume 1,2020,Horror
tvEpisode,Breath,2020,Horror
tvEpisode,Dead,2020,Horror
movie,Evul Twinz,2020,Horror
tvEpisode,The Room Under the Stairs,2020,Horror
tvEpisode,Brick by Brick,2020,Horror
tvEpisode,Welcome Back,2020,Horror
tvEpisode,Opening Week,2020,Horror
tvEpisode,The Perfect Storm,2020,Horror
tvEpisode,Horror Talk with Kristin West: Thomas Churchill,2020,Horror
movie,Mental Whiplash,2020,Horror
tvEpisode,A Thousand Masquerades,2020,Horror
tvEpisode,A New Home,2020,Horror
tvEpisode,Fuir - EP3 CH1,2020,Horror
tvMiniSeries,Maisonette,2020,Horror
tvEpisode,No Place Like Home,2020,Horror
tvEpisode,The Miracle,2020,Horror
tvEpisode,The Reunion Dinner,2020,Horror
tvEpisode,Bound,2020,Horror
tvEpisode,Boiling Point,2020,Horror
movie,Markham,2020,Horror
movie,Wood Witch: The Awakening,2020,Horror
tvEpisode,Episode #1.16,2020,Horror
tvEpisode,Episode #1.17,2020,Horror
tvEpisode,Episode #1.18,2020,Horror
tvEpisode,Episode #1.19,2020,Horror
tvEpisode,Episode #1.20,2020,Horror
tvEpisode,Episode #1.5,2020,Horror
tvSeries,Fobias,2020,Horror
movie,Spiritus Sancti,2020,Horror
video,QuaranSCREAM Live,2020,Horror
tvEpisode,In Praise of Ladies Dead,2020,Horror
movie,F.F.I. contre Zombies,2020,Horror
movie,5G Zombies,2020,Horror
movie,The Darkness,2020,Horror
tvEpisode,Original Sins,2020,Horror
tvEpisode,Big Bertha & Idris,2020,Horror
tvSeries,Safer-At-Home,2020,Horror
tvSeries,Caminantes,2020,Horror
tvMovie,Parable,2020,Horror
tvEpisode,Rest in Peace and Psych Ward Spirit,2020,Horror
videoGame,Ultra Custom Night,2020,Horror
tvEpisode,La Televisión Maldita,2020,Horror
tvEpisode,El Coco,2020,Horror
movie,Astaroth,2020,Horror
tvEpisode,Not Today Satan!,2020,Horror
tvEpisode,Gallows Ghost and Mexican Curse,2020,Horror
tvSeries,Island Falls,2020,Horror
tvEpisode,The Calm Before the Storm,2020,Horror
tvEpisode,It's a War Zone in Here,2020,Horror
movie,Tales from the Grave: The Movie,2020,Horror
movie,Rage: Lléname de rabia,2020,Horror
tvEpisode,Lost at Sea,2020,Horror
tvEpisode,Moonlight Hotel,2020,Horror
tvEpisode,With One Wish,2020,Horror
tvSeries,12:13,2020,Horror
movie,Ambo,2020,Horror
tvEpisode,How awful about Allan,2020,Horror
tvEpisode,The Last Resort,2020,Horror
movie,The Woods,2020,Horror
video,Curse of the Apocalypse: Chapter 2,2020,Horror
tvSeries,Mister Red's Gruesome Stories,2020,Horror
tvEpisode,Anonymous,2020,Horror
tvEpisode,Hell's Honky-Tonk,2020,Horror
tvSeries,How the Horror Should Have Ended,2020,Horror
tvEpisode,How Halloween 2 Should Have Ended,2020,Horror
tvEpisode,Stroke of Midnight,2020,Horror
tvEpisode,Camp Sunnyside,2020,Horror
tvEpisode,Episode #1.1,2020,Horror
tvEpisode,Episode #1.2,2020,Horror
tvEpisode,Episode #1.3,2020,Horror
tvEpisode,Episode #1.4,2020,Horror
tvEpisode,Lake of Blood,2020,Horror
tvEpisode,Montague School for Boys,2020,Horror
movie,Penance Lane,2020,Horror
video,Curse of the Apocalypse: Chapter 1,2020,Horror
tvEpisode,Episode #1.6,2020,Horror
tvEpisode,Episode #1.7,2020,Horror
tvEpisode,Episode #1.8,2020,Horror
tvEpisode,Episode #1.9,2020,Horror
tvEpisode,Episode #1.10,2020,Horror
tvEpisode,Episode #1.11,2020,Horror
tvEpisode,Episode #1.12,2020,Horror
movie,Bloomfield,2020,Horror
tvEpisode,Episode #1.13,2020,Horror
tvEpisode,Episode #1.14,2020,Horror
tvEpisode,Episode #1.15,2020,Horror
tvEpisode,Log Entry #36,2020,Horror
tvEpisode,Log Entry #34,2020,Horror
tvEpisode,Log Entry #35,2020,Horror
tvEpisode,Revelations of the Sixth Enclave,2020,Horror
tvEpisode,The East Coast Assembly,2020,Horror
tvEpisode,Episode #1.21,2020,Horror
tvEpisode,Episode #1.22,2020,Horror
tvEpisode,Episode #1.23,2020,Horror
tvEpisode,Episode #1.24,2020,Horror
tvEpisode,Episode #1.25,2020,Horror
tvEpisode,Episode #1.26,2020,Horror
tvEpisode,Episode #1.27,2020,Horror
tvEpisode,Episode #1.28,2020,Horror
tvEpisode,Episode #1.29,2020,Horror
tvEpisode,Episode #1.30,2020,Horror
tvEpisode,Episode #1.31,2020,Horror
tvEpisode,Episode #1.32,2020,Horror
tvEpisode,Episode #1.33,2020,Horror
tvEpisode,Episode #1.34,2020,Horror
tvEpisode,Episode #1.35,2020,Horror
tvEpisode,Episode #1.36,2020,Horror
tvEpisode,Episode #1.37,2020,Horror
tvEpisode,Episode #1.38,2020,Horror
tvEpisode,Episode #1.39,2020,Horror
tvEpisode,Episode #1.40,2020,Horror
tvEpisode,Episode #1.41,2020,Horror
tvEpisode,Episode #1.42,2020,Horror
tvMovie,Catch-Up,2020,Horror
movie,Lethal Procedures,2020,Horror
tvEpisode,Voyage to the planet of prehistoric women,2020,Horror
tvEpisode,Planet outlaws,2020,Horror
tvEpisode,"20,000 leagues under the sea",2020,Horror
tvEpisode,The Phantom Planet,2020,Horror
tvEpisode,Angel on my shoulder,2020,Horror
movie,Angry Asian Murder Hornets,2020,Horror
tvEpisode,Lady Frankenstein,2020,Horror
tvEpisode,Dr. Caligari,2020,Horror
movie,Brides of Satan,2020,Horror
video,Cursed Psychic Video XXX_NEO 07,2020,Horror
video,Cursed Psychic Video XXX_NEO 03,2020,Horror
video,Cursed Psychic Video XXX_NEO 04,2020,Horror
video,Cursed Psychic Video XXX_NEO 05,2020,Horror
video,Cursed Psychic Video XXX_NEO 06,2020,Horror
video,Satisfyingly Scary,2020,Horror
tvEpisode,La Muñeca Poseída,2020,Horror
tvEpisode,Cosmos war of the planets,2020,Horror
tvEpisode,Deep Red,2020,Horror
tvEpisode,Invasion of the bee girls,2020,Horror
tvEpisode,Teenagers from outer space,2020,Horror
tvEpisode,Last man on earth,2020,Horror
movie,Honto Ni Atta! Noroi No Video: Special Edition,2020,Horror
videoGame,The Sims 4: The Horrorday Gang Story Pack,2020,Horror
movie,Humanus,2020,Horror
tvEpisode,Day 1 - Dracula,2020,Horror
movie,Cremated,2020,Horror
tvEpisode,The phantom creeps,2020,Horror
tvEpisode,The year 2889,2020,Horror
tvEpisode,Assignment outer space,2020,Horror
tvEpisode,Star Wreck,2020,Horror
tvEpisode,Doomsday machine,2020,Horror
tvEpisode,War of the robots,2020,Horror
tvEpisode,Virus,2020,Horror
tvEpisode,End of the world,2020,Horror
tvEpisode,Nightmare castle,2020,Horror
tvEpisode,Naked massacre,2020,Horror
movie,Children of the Corn,2020,Horror
movie,Limbo,2020,Horror
tvEpisode,Ghost Stories S01E01,2020,Horror
tvEpisode,1.,2020,Horror
tvMiniSeries,Ne boysya,2020,Horror
movie,Graveyard Stories 2,2020,Horror
tvEpisode,Secret Resident,2020,Horror
tvEpisode,We Are Not Alone,2020,Horror
movie,The Door Lord,2020,Horror
tvEpisode,How Halloween 4 Should Have Ended,2020,Horror
movie,Axed to Pieces,2020,Horror
tvSeries,Paranoia,2020,Horror
tvEpisode,Mirror Ep02,2020,Horror
tvEpisode,Mirror,2020,Horror
tvEpisode,Daayan,2020,Horror
tvEpisode,Ghost Stories S01E04,2020,Horror
movie,Gore Grind,2020,Horror
tvEpisode,Mothers of Horror: Scream Queen April Burril,2020,Horror
tvEpisode,"Home Intruder, Fire Woman and Dead Man's Curve",2020,Horror
movie,The Special,2020,Horror
tvEpisode,Killers from space,2020,Horror
tvEpisode,Nosferatu,2020,Horror
tvEpisode,Mothers of Horror: Scream Queen Michelle Tomlinson,2020,Horror
tvEpisode,Every Wrong Turn Movie Ranked,2020,Horror
movie,2020 Covid 19 Zombi Masacre,2020,Horror
movie,Covid 19 Zombi Canibales del Infierno,2020,Horror
tvEpisode,Mothers of Horror: Scream Queen Max Wasa,2020,Horror
tvSeries,31 Days of Monsters,2020,Horror
tvEpisode,Mertvaya liniya,2020,Horror
movie,Ultimate Zombie Feast,2020,Horror
tvSeries,Frightmare HQ,2020,Horror
tvMiniSeries,Quarantine Horror Story,2020,Horror
video,Tales of Screaming Madness,2020,Horror
tvSeries,Scary Stories from the dead,2020,Horror
tvSeries,Paranormal Chronicles the dead never sleep,2020,Horror
tvEpisode,Compliment,2020,Horror
tvEpisode,Ballal is freed from his captivity,2020,Horror
tvEpisode,Frightmare HQ Premiere,2020,Horror
tvEpisode,Felissa Rose,2020,Horror
tvEpisode,Arrow Video Special,2020,Horror
tvEpisode,Patricia Tallman,2020,Horror
tvEpisode,Nochnaya volna,2020,Horror
tvEpisode,Tattoo. Part I,2020,Horror
tvEpisode,Tattoo. Part II,2020,Horror
movie,Screwdriver,2020,Horror
tvEpisode,Talking Horror with Saw Writer Thomas Fenton,2020,Horror
tvEpisode,Talking Horror with Houses October Built Director Bobby Roe,2020,Horror
movie,Zombie Wars,2020,Horror
tvEpisode,Talking Horror with Blair Witch Project Creator Eduardo Sanchez,2020,Horror
tvEpisode,Talking Horror with Tremendum Pictures,2020,Horror
tvEpisode,Talking Horror Merch with Fright Rags Creator Ben Scrivens,2020,Horror
tvMiniSeries,Saturday Night One-Shots,2020,Horror
movie,Zombieworld 3,2020,Horror
tvEpisode,Leopard See,2020,Horror
tvEpisode,William Butler,2020,Horror
tvEpisode,The Wretched,2020,Horror
movie,I'm Sorry - (Carla's Tales),2020,Horror
tvMiniSeries,Fantasmagoria,2020,Horror
tvEpisode,Naked Witch,2020,Horror
tvEpisode,Attack of the Monsters,2020,Horror
video,Fuuin Eizou 49: Ankoku no Sosha Zenpen,2020,Horror
movie,The Circle,2020,Horror
movie,Vampus Horror Tales,2020,Horror
movie,Desgraçados,2020,Horror
tvEpisode,Unwelcome guest,2020,Horror
tvMovie,The Last Ride,2020,Horror
movie,Arachnado,2020,Horror
movie,Bite School 2,2020,Horror
video,Shinrei Urabon 13: Muenbotoke Ensa,2020,Horror
video,Shinrei Urabon 14: Kagura uta no Katashiro,2020,Horror
movie,Zombies from Sector 9,2020,Horror
video,Fuuin Eizou 50: Ankoku no Sosha Kohen,2020,Horror
video,Fuuin Eizou 45: Bakkuyoraku,2020,Horror
video,Fuuin Eizou 46: Kirikaeshi,2020,Horror
video,Fuuin Eizou 47: Omagadoki,2020,Horror
video,Fuuin Eizou 48: Makkana Fusen,2020,Horror
tvEpisode,Kane Hodder,2020,Horror
tvEpisode,TERRIFIER'S Damien Leone and David Howard Thornton,2020,Horror
tvEpisode,How Halloween 5 Should Have Ended,2020,Horror
tvEpisode,How Halloween: The Curse of Michael Myers Should Have Ended,2020,Horror
movie,The Forces of Horror Anthology: Volume I,2020,Horror
movie,Gendai Kaiki Hyaku Monogatari: Chapter 2,2020,Horror
video,Shinrei Urabon 11: Shibito Harae,2020,Horror
video,Shinrei Urabon 12: Meikon Rinne,2020,Horror
tvEpisode,Telo,2020,Horror
tvEpisode,Prikhodit gost',2020,Horror
movie,The Pandemic Anthology,2020,Horror
movie,La terrible bestia sangrienta,2020,Horror
movie,Doctor Sleepless,2020,Horror
movie,Cin Bebek 2,2020,Horror
movie,Lingering,2020,Horror
tvEpisode,Dads of Horror: Mark Alan Miller,2020,Horror
tvSeries,R.L. Stine's Rainy Night Theater,2020,Horror
movie,The Shadow Side,2020,Horror
tvEpisode,Her Doll Comes to Life at Night..,2020,Horror
videoGame,Five Nights at Treasure Island: Anniversary Edition,2020,Horror
movie,Magic Mirror Anthology,2020,Horror
movie,Reawakened,2020,Horror
tvEpisode,3.,2020,Horror
tvMiniSeries,Tokens 2020,2020,Horror
tvEpisode,2.,2020,Horror
tvEpisode,Dads of Horror: Jimmy O Burrill,2020,Horror
movie,Krampus 4: The Origin Story,2020,Horror
movie,The 12 Bloody Days of Christmas,2020,Horror
videoGame,Hellseed,2020,Horror
movie,The Guitar Killer,2020,Horror
movie,Naked Cannibal Campers,2020,Horror
tvSeries,Raat Ka Khel Saara,2020,Horror
tvEpisode,The Island part one,2020,Horror
tvEpisode,The Asylum,2020,Horror
tvEpisode,The Island Part two,2020,Horror
tvEpisode,The School,2020,Horror
tvEpisode,The Factory,2020,Horror
tvEpisode,The Warehouse Facility,2020,Horror
tvEpisode,Dreaming Purple Neon,2020,Horror
tvEpisode,Sledge Hammer,2020,Horror
tvSeries,The Final Night,2020,Horror
tvEpisode,2020 Better Not Get Any Ideas From This,2020,Horror
movie,The Haunting of the Morgan Estate,2020,Horror
movie,Queen of Phantoms,2020,Horror
movie,Found Footage of Fear,2020,Horror
movie,The Inside,2020,Horror
tvSeries,The Undead,2020,Horror
tvMiniSeries,Audiophiles Presents...,2020,Horror
tvEpisode,Spooky scary part 14,2020,Horror
tvEpisode,Spooky Scary part 12,2020,Horror
tvEpisode,Spooky Scary Part 2,2020,Horror
tvEpisode,Spooky Scary Part 3,2020,Horror
tvEpisode,Spooky Scary Part 4,2020,Horror
tvEpisode,Spooky scary part 5,2020,Horror
tvEpisode,Spooky scary part 6,2020,Horror
tvEpisode,Spooky scary part 7,2020,Horror
tvMiniSeries,The White Vault: Iluka,2020,Horror
movie,Last Cabin,2020,Horror
tvEpisode,Episode #2.1,2020,Horror
tvEpisode,Reborn,2020,Horror
tvSeries,The Masked Murderer,2020,Horror
tvEpisode,Spooky scary part 10,2020,Horror
tvEpisode,Spooky scary part 11,2020,Horror
tvEpisode,Spooky scary part 13,2020,Horror
video,Shinrei Mandara 22,2020,Horror
movie,Mandara (NotEqual) Urabon,2020,Horror
tvMiniSeries,Dream Analytics,2020,Horror
video,Shinrei Mandara 21,2020,Horror
video,Shinrei Mandara 23,2020,Horror
video,Shinrei Mandara 24,2020,Horror
video,Shinrei Mandara 25,2020,Horror
video,Shinrei Mandara 26,2020,Horror
tvEpisode,Episode #1.1,2020,Horror
tvEpisode,Episode #1.2,2020,Horror
tvEpisode,Episode #1.3,2020,Horror
movie,Poland's Gay Shocker,2020,Horror
tvEpisode,How Halloween H20 Should Have Ended,2020,Horror
tvMiniSeries,No Grites,2020,Horror
movie,The Genie Raid,2020,Horror
video,Shinrei Mandara 20,2020,Horror
tvEpisode,Shelley vs Colossus,2020,Horror
tvEpisode,Water's Edge: Song of Sadness,2020,Horror
tvEpisode,Fight Night: Estelle's Escape,2020,Horror
tvEpisode,Triumphant Reunion,2020,Horror
tvEpisode,The End of the World?,2020,Horror
tvEpisode,Leeches,2020,Horror
tvMiniSeries,Death Funky,2020,Horror
tvEpisode,BoobyTraps Cereal and Killer Kush,2020,Horror
movie,The Girl with the Cutter,2020,Horror
videoGame,Ilo Squad,2020,Horror
tvEpisode,The Doomed Destination,2020,Horror
tvEpisode,Muri Ghonto,2020,Horror
tvEpisode,Do or Die,2020,Horror
tvEpisode,Sacrifice,2020,Horror
movie,Corpsey's Cheap Chillers,2020,Horror
movie,Massage the Tape,2020,Horror
video,Necro-Maniac,2020,Horror
movie,Horror Love Story,2020,Horror
tvSeries,Official_Unofficial,2020,Horror
tvEpisode,IT: Chapter Two,2020,Horror
videoGame,The Copperport Casefiles: Under the Stairs,2020,Horror
movie,Le Paradis des Sorcières,2020,Horror
movie,Carnival of Gore,2020,Horror
tvMiniSeries,Wiggle Room: Appendices,2020,Horror
tvEpisode,Spooky scary part 8,2020,Horror
tvEpisode,Spooky scary part 9,2020,Horror
movie,Entrenchment,2020,Horror
movie,Home Stay,2020,Horror
movie,Cuties,2020,Horror
movie,Torppa,2020,Horror
tvSeries,Bloody Bridget,2020,Horror
movie,Camp Death,2020,Horror
movie,Intra,2020,Horror
tvEpisode,Person or Persons Unknown,2020,Horror
tvSeries,The Masked Murderer,2020,Horror
video,My Father Punished Me When I Talked to Ghosts,2020,Horror
movie,Mind Melters 2,2020,Horror
movie,Pasture,2020,Horror
movie,Why?,2020,Horror
videoGame,Terror DTLA: Son of Sam,2020,Horror
tvEpisode,Spooky Scary Part 1,2020,Horror
tvEpisode,5.,2020,Horror
tvSeries,Ghost Leela,2020,Horror
movie,I Think We're Alone Now,2020,Horror
movie,Dead Woods,2020,Horror
movie,Sexy Time,2020,Horror
movie,Tenebris,2020,Horror
tvEpisode,The Slip Knot,2020,Horror
tvEpisode,Episode #1.6,2020,Horror
tvEpisode,Episode #1.8,2020,Horror
tvEpisode,Episode #1.7,2020,Horror
tvEpisode,Song of Sadness,2020,Horror
tvEpisode,Dads of Horror: Yan Birch,2020,Horror
tvEpisode,Mythos on a Train,2020,Horror
tvEpisode,The Zombie,2020,Horror
tvMiniSeries,Spooky Scary!,2020,Horror
tvEpisode,Slasher Gasher,2020,Horror
movie,Five Nights at Freddy's 2: The Enormity,2020,Horror
movie,Second Chance,2020,Horror
tvEpisode,"Lobotomized, Nursing Home Nightmare and Overdose Ghost",2020,Horror
tvEpisode,Episode dated 27 June 2020,2020,Horror
movie,El Medallon De La LLorona,2020,Horror
tvEpisode,Episode #1.4,2020,Horror
tvEpisode,Episode #1.5,2020,Horror
tvEpisode,Shinrei Kosho no Susu-me,2020,Horror
tvEpisode,Black Dragons,2020,Horror
tvEpisode,Cathy's Curse,2020,Horror
tvEpisode,Crypt of the living dead,2020,Horror
tvEpisode,Beast of yucca flats,2020,Horror
tvEpisode,Bloodlust,2020,Horror
tvEpisode,Bucket of blood,2020,Horror
movie,Blood Bite,2020,Horror
movie,American Scarecrow,2020,Horror
tvSeries,SMILE,2020,Horror
tvEpisode,How Halloween: Resurrection Should Have Ended,2020,Horror
tvEpisode,Eve Returns,2020,Horror
tvEpisode,Ride Share,2020,Horror
tvEpisode,The Hollywoodland Vampire,2020,Horror
tvEpisode,Brandon Crane,2020,Horror
tvEpisode,Nipponhatsu no Shinrei Direkuta oe,2020,Horror
movie,The Silver Stream,2020,Horror
videoGame,Pien,2020,Horror
movie,Tales of Terror: G Men 2020,2020,Horror
movie,Bloody Mary,2020,Horror
videoGame,Under: Depths of Fear,2020,Horror
videoGame,Follia - Dear Father,2020,Horror
videoGame,Kohate,2020,Horror
videoGame,Our Secret Below,2020,Horror
tvEpisode,Lisa Wilcox,2020,Horror
tvEpisode,Danny Hassel,2020,Horror
movie,Nuns: An Italian Horror Story,2020,Horror
movie,Float Trip,2020,Horror
movie,Jasper,2020,Horror
movie,Where the Others Are,2020,Horror
movie,You Can Stay the Night,2020,Horror
movie,Drac Von Stoller's Horrifying Tales from the Dead Anthology,2020,Horror
tvEpisode,4.,2020,Horror
tvEpisode,The Grand Hotel,2020,Horror
tvMiniSeries,Decimation,2020,Horror
movie,Empire,2020,Horror
movie,Jezebel,2020,Horror
movie,Eclipse,2020,Horror
movie,Indestructible: No Place to Hide,2020,Horror
videoGame,Skyhill: Black Mist,2020,Horror
tvEpisode,A Tragic Larry,2020,Horror
tvEpisode,NO HOPE,2020,Horror
tvEpisode,Never The Same,2020,Horror
tvEpisode,A Living Nightmare,2020,Horror
tvEpisode,Apotheosis,2020,Horror
tvEpisode,Oregon Babies,2020,Horror
movie,Goo Is God,2020,Horror
movie,Harvest of Horrors,2020,Horror
tvEpisode,6.,2020,Horror
tvEpisode,The OBE's,2020,Horror
tvEpisode,He's Still Watching,2020,Horror
tvEpisode,Nervous Wreck,2020,Horror
movie,Rumspringa,2020,Horror
movie,Ghoonghat Mein Ghotala 2,2020,Horror
tvEpisode,14th Floor,2020,Horror
tvEpisode,Hinagpis,2020,Horror
movie,The 100 Candles Game,2020,Horror
tvSeries,Courtyard 704,2020,Horror
tvEpisode,Episode 1,2020,Horror
tvEpisode,Episode 2,2020,Horror
tvEpisode,Episode 3,2020,Horror
tvEpisode,Episode 4,2020,Horror
tvEpisode,Episode 5,2020,Horror
tvEpisode,Episode 6,2020,Horror
tvSeries,Dark Echoes,2020,Horror
videoGame,Five Nights at Treasure Island,2020,Horror
movie,The Haunter of the Dark III,2020,Horror
movie,COVID-25 the Virus Has Mutated,2020,Horror
tvEpisode,Say My Name,2020,Horror
tvEpisode,Posesión,2020,Horror
tvEpisode,Purgatorio,2020,Horror
tvEpisode,Parto,2020,Horror
tvEpisode,Clock,2020,Horror
tvEpisode,Costume Change,2020,Horror
tvSeries,Bite Size Halloween,2020,Horror
movie,Chestersberg,2020,Horror
tvEpisode,Dead men walk,2020,Horror
tvEpisode,Fog island,2020,Horror
tvEpisode,Hands of a starnger,2020,Horror
tvEpisode,Buyer Beware,2020,Horror
tvEpisode,Driller Killer,2020,Horror
tvEpisode,Disappearance of flight 412,2020,Horror
tvEpisode,Things to come,2020,Horror
tvEpisode,Binabahayan,2020,Horror
videoGame,Nopperabou,2020,Horror
tvEpisode,Missing,2020,Horror
tvEpisode,MeNA,2020,Horror
tvEpisode,NYX,2020,Horror
tvEpisode,7.,2020,Horror
tvEpisode,Life And Times Of Being A Kindred In 2020,2020,Horror
tvEpisode,Boxing Cassandra,2020,Horror
tvEpisode,Decisions,2020,Horror
tvEpisode,The Final Boss?,2020,Horror
tvEpisode,Seattle Bound,2020,Horror
tvEpisode,Erasmious,2020,Horror
tvEpisode,Bluebeard,2020,Horror
movie,Connection,2020,Horror
movie,The Devil's Familiar,2020,Horror
tvMiniSeries,Boston by Night,2020,Horror
tvEpisode,Pennies From Hell,2020,Horror
tvEpisode,Paranormal Playdate,2020,Horror
video,Die Influencers Die,2020,Horror
tvEpisode,9.,2020,Horror
tvEpisode,10.,2020,Horror
tvSpecial,Hontoni atta kowai hanashi 2020 Special Edition,2020,Horror
tvEpisode,Take Care,2020,Horror
tvEpisode,Tennant- Demo for a Game Which Will Never Exist,2020,Horror
tvSeries,Boisvert,2020,Horror
tvSeries,Kagat ng dilim,2020,Horror
tvEpisode,Hukay,2020,Horror
